timestamp,host,method,endpoint,status_code,response_time_ms,bytes_sent
2026-08-14 14:24:45,api-02,PUT,/api/orders,500,3459.1,34173
2026-08-14 15:04:21,web-02,GET,/api/login,200,767.5,6793
2026-08-14 15:13:08,api-02,PUT,/checkout,401,762.9,8790
2026-08-14 15:39:14,api-01,GET,/dashboard,200,843.3,4263
2026-08-14 15:40:29,web-01,DELETE,/api/orders,404,598.1,6435
2026-08-14 16:20:59,web-02,DELETE,/checkout,500,505.9,17438
2026-08-14 16:41:22,api-01,DELETE,/api/payments,200,40.2,25571
2026-08-14 17:01:07,web-02,POST,/api/login,400,1120.1,8086
2026-08-14 17:02:13,api-02,GET,/dashboard,200,99.3,2935
2026-08-14 17:15:05,api-02,GET,/home,502,2263.7,24963
2026-08-14 17:28:05,api-01,GET,/checkout,200,1718.0,32627
2026-08-14 17:35:31,api-01,POST,/api/payments,302,206.1,8618
2026-08-14 17:51:24,web-02,PUT,/api/orders,403,830.4,13633
2026-08-14 17:54:35,web-03,DELETE,/checkout,200,115.2,37052
2026-08-14 18:16:09,api-02,PUT,/checkout,201,123.2,42860
2026-08-14 18:18:25,web-02,POST,/dashboard,502,2370.8,40145
2026-08-14 18:39:56,web-01,POST,/api/users,403,69.2,18585
2026-08-14 19:04:07,web-03,DELETE,/checkout,200,1251.2,22762
2026-08-14 20:02:17,web-02,DELETE,/api/users,401,480.1,10613
2026-08-14 20:11:55,api-02,DELETE,/dashboard,302,718.5,31757
2026-08-14 20:25:11,web-03,DELETE,/home,404,1271.3,30515
2026-08-14 21:06:43,web-02,PUT,/api/payments,200,582.7,31816
2026-08-14 21:18:00,web-03,PUT,/api/products,404,553.7,31627
2026-08-14 21:27:01,api-01,GET,/api/users,500,2265.6,9760
2026-08-14 21:27:19,web-02,DELETE,/api/users,200,994.4,8784
2026-08-14 21:51:03,web-01,PUT,/api/products,500,3147.5,15321
2026-08-14 22:38:25,web-02,PUT,/dashboard,400,1793.1,50000
2026-08-14 22:41:57,api-01,GET,/api/users,401,276.7,44775
2026-08-14 23:00:23,web-01,GET,/api/orders,500,3085.6,17332
2026-08-15 00:10:29,api-02,PUT,/api/login,401,307.2,41980
2026-08-15 00:19:03,web-02,GET,/checkout,200,537.9,15963
2026-08-15 01:33:30,web-03,POST,/api/products,201,793.7,20883
2026-08-15 02:00:59,web-03,POST,/home,200,206.4,41370
2026-08-15 02:12:15,api-01,GET,/api/products,500,541.0,48690
2026-08-15 02:12:24,web-03,PUT,/api/payments,200,209.5,5327
2026-08-15 02:14:53,web-02,DELETE,/api/products,401,456.0,27188
2026-08-15 02:23:50,web-01,DELETE,/api/users,502,2751.0,43492
2026-08-15 02:39:41,web-01,GET,/api/payments,301,590.8,15527
2026-08-15 04:28:37,web-02,PUT,/home,400,557.1,39688
2026-08-15 04:35:08,api-01,DELETE,/api/products,502,881.7,10317
2026-08-15 05:39:56,web-01,POST,/api/users,400,1257.2,32811
2026-08-15 05:54:09,api-01,GET,/home,302,1639.7,31435
2026-08-15 06:13:47,web-03,POST,/api/payments,200,1667.8,25436
2026-08-15 06:38:02,web-01,POST,/home,201,234.6,32548
2026-08-15 06:46:52,api-02,PUT,/api/products,500,1525.7,30310
2026-08-15 07:02:59,web-02,DELETE,/api/orders,301,1428.5,15800
2026-08-15 07:06:18,api-02,GET,/dashboard,400,1251.4,19078
2026-08-15 07:06:45,web-02,GET,/checkout,502,1695.3,23966
2026-08-15 08:08:17,web-03,DELETE,/api/login,200,165.8,25161
2026-08-15 08:34:14,web-02,DELETE,/api/users,200,1580.2,15462
2026-08-15 08:39:07,web-02,DELETE,/checkout,500,1953.5,23712
2026-08-15 08:40:52,web-03,GET,/api/orders,200,602.7,12357
2026-08-15 08:41:50,web-03,DELETE,/dashboard,200,1557.7,24040
2026-08-15 09:46:51,api-02,GET,/checkout,200,897.6,14165
2026-08-15 09:47:53,web-01,GET,/home,201,1023.4,32793
2026-08-15 10:00:19,web-03,DELETE,/api/payments,200,309.7,226
2026-08-15 10:11:45,web-02,GET,/api/products,200,1477.2,47860
2026-08-15 10:44:16,api-01,DELETE,/home,200,21.4,32423
2026-08-15 10:44:29,web-03,GET,/api/login,404,493.5,46363
2026-08-15 11:00:58,api-01,PUT,/api/products,302,1100.6,14129
2026-08-15 11:18:34,web-02,DELETE,/api/orders,200,740.1,24102
2026-08-15 11:39:16,web-02,DELETE,/checkout,200,806.0,37121
2026-08-15 11:52:03,web-02,DELETE,/api/products,400,308.8,39495
2026-08-15 12:15:54,web-01,GET,/checkout,401,403.9,47137
2026-08-15 12:46:55,web-01,GET,/api/products,200,752.5,34164
2026-08-15 12:51:26,api-01,GET,/api/payments,200,418.3,7099
2026-08-15 12:55:10,api-02,POST,/home,302,86.4,10817
2026-08-15 13:01:37,api-02,POST,/api/orders,200,1681.2,27127
2026-08-15 13:07:22,web-01,PUT,/api/login,502,1582.7,46739
2026-08-15 13:20:31,api-01,PUT,/checkout,200,1328.6,48723
2026-08-15 13:31:15,api-01,GET,/api/login,400,731.9,18408
2026-08-15 14:08:29,api-01,GET,/api/products,400,770.0,48091
2026-08-15 14:40:50,web-01,POST,/checkout,403,646.0,30862
2026-08-15 14:43:28,web-02,GET,/dashboard,201,756.9,10829
2026-08-15 15:13:00,web-03,GET,/home,200,281.6,40573
2026-08-15 15:17:16,web-02,PUT,/api/login,500,600.6,2929
2026-08-15 15:21:23,web-01,POST,/api/payments,404,1018.3,15010
2026-08-15 15:27:18,web-03,GET,/api/users,301,1388.1,39653
2026-08-15 15:43:17,web-02,DELETE,/api/orders,401,249.5,19441
2026-08-15 15:46:05,web-03,PUT,/api/products,201,810.6,44250
2026-08-15 16:04:19,web-03,POST,/dashboard,404,1144.4,24083
2026-08-15 16:21:06,api-01,GET,/checkout,400,151.5,33401
2026-08-15 16:53:14,api-02,POST,/dashboard,400,393.4,8673
2026-08-15 17:08:49,web-03,PUT,/home,401,1629.7,3282
2026-08-15 17:18:45,web-03,GET,/checkout,404,1003.5,28777
2026-08-15 17:24:46,api-02,POST,/dashboard,201,414.1,39591
2026-08-15 17:50:38,api-01,POST,/checkout,200,619.8,12044
2026-08-15 17:58:56,web-02,GET,/dashboard,200,1757.6,3252
2026-08-15 18:03:30,api-01,POST,/api/login,302,932.1,8221
2026-08-15 18:10:24,api-02,POST,/dashboard,200,395.1,39267
2026-08-15 18:55:23,api-01,PUT,/dashboard,400,251.9,32741
2026-08-15 19:44:22,web-01,DELETE,/api/payments,401,105.6,1434
2026-08-15 20:09:27,web-01,POST,/dashboard,200,1771.1,19998
2026-08-15 20:59:27,api-01,PUT,/dashboard,200,1651.1,14009
2026-08-15 21:04:56,api-02,GET,/api/orders,301,1290.5,21235
2026-08-15 21:12:32,api-02,DELETE,/home,301,304.7,15833
2026-08-15 21:22:02,web-02,GET,/home,404,1511.2,7915
2026-08-15 21:30:48,web-01,GET,/checkout,201,85.7,12098
2026-08-15 21:37:54,web-01,POST,/api/payments,201,1280.3,18913
2026-08-15 21:38:54,api-02,PUT,/api/products,200,1738.7,20486
2026-08-15 22:29:37,web-01,PUT,/api/login,200,1185.8,19527
2026-08-15 22:45:15,api-02,PUT,/api/orders,404,887.6,28658
2026-08-15 22:45:36,api-01,GET,/api/orders,201,1129.9,13853
2026-08-15 23:04:41,web-02,PUT,/api/products,500,3051.0,9356
2026-08-15 23:55:21,web-03,PUT,/dashboard,200,572.6,37327
